first_name,last_name,name_suffix,npi,address,city,postcode,phone,specialty,record_id
Grace,Brown, Jr,8895416556,115 Victoria Rd,Middlesbrough,TS13 6XX,8778 962 5717,paediatrics,R0000292
Mohammed,Ali, Jr,5690991632,245 Church Ln,York,TS25 4XX,(9271) 1929099,orthopaedics,R0005689
Mohammed,Taylor,,2904154878,136 Church Lane,Leeds,TS19 6XX,18480337278,cardiology,R0004567
Fatima,Davies,,4157210916,18 Church Lane,York,TS19 2XX,(1545) 6947629,gp,R0006281
Priya,Nguyen, Jr,3253789049,185 victoria road,Newcastle,TS18 5XX,22533674212,paediatrics,R0002882
Omar,Williams,,4473032770,24 Park Avenue,Middlesbrough,TS18 4XX,(3437) 9845475,pediatrics,R0000272
Fatima,Davies,,4427912630,22 High Street,Leeds,TS29 5XX,20733527375,general practice,R0002042
Wei,Wilson,,8391970809,111 Park Avenue,Leeds,TS27 3XX,12899519580,cardiology,R0003824
Aisha,Ali, Jr,2501446337,89 Victoria Rd,Durham,TS7 4XX,(5218) 1110216,gp,R0004731
Rajseh,Patel, Jr,,116 High St,Newcastle,TS1 5XX,92283616557,paediatrics,R0002550
Omar,Nguyen, Dr,5404030353,212 Station Rd,Durham,TS29 3XX,10340464046,paediatrics,R0005824
David,Taylor,,1021796778,15 High Street,Newcastle,TS14 5XX,74201037351,orthopaedics,R0001086
Omar,Ahmed, MD,0936861297,281 Park Avenue,York,TS28 6XX,79986221832,orthopedics,R0003148
Omar,Wilson,,1898120729,196 Church Ln,Durham,TS6 1XX,3806 268 3447,orthopaedics,R0006440
Sraah,Thomas, MD,3240432233,128 Victoria Rd,Middlesbrough,TS28 4XX,21572344947,paediatrics,R0007472
David,Khan,,0384226543,75 Victoria Road,Middlesbrough,TS23 8XX,85681811016,pediatrics,R0005362
Amara,Wilson,,9804816410,66 Station Rd,Middlesbrough,TS6 5XX,(7570) 3605146,cardiovascular medicine,R0002405
Omar,Patel,,8325952236,172 Park Avenue,Leeds,TS17 8XX,88548341504,ortho surgery,R0006145
Wei,Davies,,0124211882,10 Park Ave,Durham,TS8 5XX,0357 317 7112,ortho surgery,R0004755
Mohammed,Wilson,,5026337784,102 victoria rd,Durham,TS26 3XX,(5680) 3457368,cardiovascular medicine,R0005044
Lucy,Brown,,0414630850,9 Church Lane,Newcastle,TS1 7XX,37099521676,cardiology,R0002932
Priya,Davies,,7572232202,70 Church Lane,Leeds,TS13 8XX,08051480544,paediatrics,R0002609
Grace,Wilson, MD,0926518099,177 Church Lane,Newcastle,TS25 8XX,79781449447,gp,R0002462
E.,Jones,,,241 Victoria Rd,Middlesbrough,TS8 4XX,15622755075,cardiology,R0004740
J.,Evans,,,271 Park Avenue,Durham,TS15 5XX,92179643405,pediatrics,R0000613
Amara,Robrets, Dr,3654540447,152 Victoria Rd,York,TS10 7XX,3963 284 3501,ortho surgery,R0002820
Lucy,Ahmed,,4721019944,67 Station Road,York,TS6 6XX,59371078803,orthopaedics,R0003317
O.,Evans,,4506797253,44 Park Avenue,Newcastle,TS11 7XX,1777 379 0933,orthopaedics,R0005041
Priya,Khan,,5315854148,223 Station Road,Newcastle,TS4 6XX,62166349835,family medicine,R0004733
O.,Patel, MD,,38 Park Avenue,Newcastle,TS22 1XX,61983093802,orthopaedics,R0004382
Elena,Evans,,9811185155,241 Church Lane,Durham,TS5 4XX,79259625045,cardiology,R0001748
W.,Williams,,9286465576,109 High Street,Newcastle,TS29 1XX,06885493855,paediatrics,R0006768
Omar,Wilson,,5227267553,208 High Street,Middlesbrough,TS24 2XX,39231416037,orthopaedics,R0006667
Rajesh,Sharma,,1032960761,146 Church Ln,Durham,TS19 5XX,4681 485 1174,cardiology,R0002764
Aisha,Brown,,3777603686,6 Station Road,Newcastle,TS16 2XX,38450630948,gp,R0004081
Lucy,Jones,,4204577884,47 Station Road,Durham,TS14 3XX,04498217407,family medicine,R0002154
David,Smith,,6669762449,172 Church Lane,Durham,TS16 1XX,96209306028,cardiology,R0001344
James,Davies,,1627921408,268 Victoria Road,Newcastle,TS4 8XX,11552648465,cardiovascular medicine,R0007258
Rajesh,Jones,,7303779955,136 Station Road,Newcastle,TS4 8XX,28278719967,family medicine,R0005628
Sarah,Roberts,,4244679128,286 High Street,Leeds,TS21 5XX,01737685012,general practice,R0003803
Amara,Evans, Jr,2688040638,84 high street,Newcastle,TS10 8XX,(1239) 7857668,paediatrics,R0000952
E.,Khan,,2400781037,181 Park Avenue,York,TS8 4XX,39997376728,gp,R0007482
Wei,Williams,,6475066373,187 High Street,Middlesbrough,TS27 4XX,43768893537,ortho surgery,R0001504
James,Nguyen,,0181839248,178 station road,Leeds,TS29 2XX,(6395) 3371706,family medicine,R0006520
Rajesh,Williams,,1289775904,75 High Street,Durham,TS13 8XX,76395479817,pediatrics,R0007462
Mohammed,Smith,,1545888008,13 Victoria Road,Middlesbrough,TS1 3XX,50429851228,family medicine,R0004241
Mohammed,Khan, MD,8331558775,235 Victoria Road,Newcastle,TS24 3XX,(2097) 9741073,paediatrics,R0001121
James,Ahmed,,7265387172,134 Station Road,York,TS6 1XX,(6743) 1715050,general practice,R0006333
Lucy,Thomas,,6156245014,274 Victoria Road,Leeds,TS25 2XX,19427619108,orthopedics,R0005891
James,Nguyen,,0181839248,178 Station Road,Leeds,TS29 2XX,63953371706,family medicine,R0006519
Wei,Wilson,,,278 station road,Newcastle,TS20 7XX,(9121) 9512857,ortho surgery,R0007110
Mohammed,Ptael,,1489627845,279 Church Lane,Newcastle,TS18 1XX,8541 601 6272,cardiovascular medicine,R0002685
Chen,Roberts,,1914496858,99 Victoria Road,Newcastle,TS12 4XX,97959771577,ortho surgery,R0000416
Aisha,Nguyen,,9922454347,276 Park Avenue,Newcastle,TS24 2XX,24841958380,ortho surgery,R0005491
James,Williams,,9582299838,193 Church Lane,Newcastle,TS25 4XX,39446919403,family medicine,R0000564
Chen,Roberts,,7496080628,87 Park Avenue,Newcastle,TS21 5XX,82521840896,pediatrics,R0001224
Sarah,Khan,,0506437577,128 High Street,Leeds,TS17 8XX,11991461336,cardiovascular medicine,R0000142
S.,Evans,,8942416415,167 Park Ave,Leeds,TS12 8XX,77444410855,general practice,R0001490
David,Evans,,3138576661,222 High Street,Middlesbrough,TS5 6XX,43847613273,paediatrics,R0005011
Wei,Sharma, Jr,,254 Station Road,Middlesbrough,TS27 5XX,98681610800,orthopedics,R0005176
E.,Ali, Dr,,96 Station Rd,Newcastle,TS12 1XX,5168 096 0218,ortho surgery,R0002004
Elean,Ahmed,,,293 Station Road,Durham,TS15 6XX,5488 804 7837,orthopaedics,R0001194
A.,Taylor, Jr,6565699970,277 station road,Leeds,TS4 8XX,27927660550,cardiovascular medicine,R0004943
Grace,Williams,,6269677419,262 Station Road,Newcastle,TS25 6XX,52189692515,paediatrics,R0003142
Priya,Jones,,8941299887,137 Park Avenue,Durham,TS19 3XX,62634197144,gp,R0001756
Daivd,Evans, Jr,,11 Park Ave,Leeds,TS22 4XX,(4098) 1575292,cardiology,R0000497
Amara,Wilson,,5784594426,117 Victoria Road,Durham,TS21 8XX,13195768320,ortho surgery,R0006908
Dvaid,Jones,,,251 High St,Newcastle,TS23 1XX,4185 103 3331,orthopaedics,R0007335
Fatima,Patel,,3083934417,74 Victoria Road,Newcastle,TS13 7XX,41743024731,cardiology,R0003771
Amara,Ali,,6340350957,123 Station Road,Newcastle,TS11 8XX,56291048985,cardiovascular medicine,R0000721
Lucy,Nguyen,,8717579427,170 Station Road,York,TS21 8XX,77538326943,pediatrics,R0005452
Aisha,Evans, MD,,177 Church Lane,Newcastle,TS21 3XX,5892 843 4025,general practice,R0007010
Grace,Wilson,,0095804597,122 Park Avenue,Leeds,TS29 3XX,27981832993,general practice,R0001496
Sarah,Davies,,6975223889,226 Victoria Road,York,TS18 1XX,12178062431,paediatrics,R0004269
Aisha,Williams,,2692836229,203 Station Road,Middlesbrough,TS23 2XX,18319262567,family medicine,R0001520
Chen,Ali,,8855851069,85 Victoria Road,Leeds,TS18 5XX,46611226271,family medicine,R0005407
Rajesh,Jones,,3127241497,247 Park Avenue,Leeds,TS9 1XX,99362603394,general practice,R0003011
James,Thomas,,5373285683,21 High Street,Durham,TS10 8XX,37776082522,orthopaedics,R0003413
Sarah,Brown,,4509092403,168 Victoria Road,Durham,TS19 3XX,97263164086,cardiovascular medicine,R0002970
Priya,Ali,,4422615205,13 High Street,Leeds,TS25 3XX,69451177203,general practice,R0006045
Mohammed,Williams,,7152191068,290 High Street,Durham,TS16 7XX,19683961973,cardiovascular medicine,R0000108
Aisha,Jones, Dr,3520628744,65 Victoria Road,Middlesbrough,TS11 1XX,(1919) 7671137,orthopaedics,R0001754
James,Sharma,,9234041774,168 Station Road,Durham,TS22 3XX,(8596) 9217578,gp,R0005253
Omar,Nguyen,,8123150655,46 victoria rd,Durham,TS8 5XX,(8860) 4805523,family medicine,R0001351
Priya,Ahmed,,6407204165,270 Station Road,Newcastle,TS26 3XX,93452616931,orthopaedics,R0004233
L.,Khan, Dr,9853225145,220 Park Ave,Middlesbrough,TS10 2XX,(8899) 9390122,cardiology,R0005039
J.,Thomas, MD,1680157959,258 Church Lane,Newcastle,TS4 6XX,25840504146,orthopaedics,R0006052
Amara,Patel,,4681890990,27 High Street,Durham,TS13 3XX,43920888907,pediatrics,R0001973
Wei,Taylor,,5086080545,46 Victoria Road,Newcastle,TS9 5XX,97842589675,cardiology,R0000336
Mohammed,Thomas,,3706827021,45 High Street,York,TS26 1XX,30561210332,paediatrics,R0005270
Grace,Khan, MD,,164 High Street,Durham,TS1 4XX,(2273) 2317423,orthopedics,R0003193
Mohammed,Brown,,3508135855,25 Station Road,Durham,TS17 1XX,48827375392,pediatrics,R0002585
L.,Brown,,0412566380,190 Victoria Road,Durham,TS4 3XX,(9942) 2435000,general practice,R0002913
Fatima,Roberts,,0574960531,80 Victoria Road,Leeds,TS3 2XX,85841315293,orthopedics,R0000724
Wei,Wilson,,9451559236,248 Victoria Road,Leeds,TS21 8XX,64220141060,general practice,R0000765
Omar,Khan,,0872501001,236 High Street,Newcastle,TS3 2XX,46701011852,orthopedics,R0004015
David,Taylor,,4127995663,13 Station Road,Middlesbrough,TS2 3XX,35981559437,general practice,R0003611
John,Williams,,8208245794,151 Station Road,Leeds,TS9 5XX,0825 412 5513,family medicine,R0006477
Amara,Roberts,,8235313459,9 Church Lane,Leeds,TS20 7XX,44288132902,orthopedics,R0000307
Wei,Nguyen,,3891731258,149 Park Avenue,Leeds,TS9 3XX,75000954710,cardiology,R0001278
Sarah,Nguyen, Jr,,265 victoria road,Middlesbrough,TS10 3XX,2305 775 4164,orthopaedics,R0006020
David,Ali,,5219287817,108 Park Avenue,Newcastle,TS21 1XX,44438244649,gp,R0003286
James,Khan,,9217382407,168 Victoria Road,Leeds,TS20 4XX,80975220036,cardiology,R0005840
Grace,Wislon,,,288 Church Lane,Newcastle,TS10 8XX,5402 222 8724,cardiology,R0006098
Grace,Jones,,7665987555,168 Victoria Road,York,TS20 1XX,74909622100,cardiovascular medicine,R0006802
John,Patel,,1264219794,164 Victoria Road,Durham,TS16 4XX,54649843762,gp,R0001791
Aisha,Nguyen, MD,3161433838,234 station rd,Leeds,TS7 6XX,7039 512 4245,orthopaedics,R0003693
G.,Khan,,1632484105,146 church ln,Leeds,TS13 6XX,(2053) 7999906,cardiology,R0006781
John,Wilson, Jr,7550301802,63 High St,York,TS12 6XX,(0130) 0580286,general practice,R0005273
John,Taylor,,5938230356,108 Church Lane,Leeds,TS7 8XX,33968347974,paediatrics,R0002053
Wei,Brown,,,284 Church Ln,Leeds,TS26 8XX,21889743089,pediatrics,R0002753
M.,Williams,,,168 Park Avenue,Middlesbrough,TS20 7XX,68534420425,pediatrics,R0006391
G.,Jones, Jr,1047583242,70 station road,Newcastle,TS4 3XX,37387919693,cardiology,R0000071
Wei,Nguyen,,4807375554,190 Church Lane,Newcastle,TS28 5XX,10916783642,ortho surgery,R0004121
Chen,Davies,,8048028931,71 High Street,Newcastle,TS23 6XX,03256825016,paediatrics,R0005162
A.,Williams,,7518577851,5 Church Ln,Durham,TS25 5XX,09654466231,cardiology,R0003653
Elena,Nguyen,,9904744346,220 High Street,Durham,TS22 2XX,75345266346,orthopaedics,R0001260
John,Roberts, MD,6051645560,105 Victoria Rd,York,TS15 4XX,1639 640 5846,cardiovascular medicine,R0001666
Fatima,Williams,,9032922522,166 Station Road,York,TS22 4XX,82870696248,cardiology,R0002617
Mohammed,Brown,,9903329706,292 Church Lane,York,TS21 4XX,74980130008,orthopaedics,R0003544
David,Khan, MD,5365966818,87 Church Ln,Durham,TS22 2XX,(5218) 7110327,cardiology,R0003871
John,Thomas,,5767269599,105 Park Avenue,Middlesbrough,TS14 4XX,26262987358,cardiology,R0007012
Grace,Smith, Dr,,270 Park Avenue,Newcastle,TS1 4XX,5367 659 6264,orthopaedics,R0002167
Amara,Wilson,,9473525838,61 Victoria Road,Durham,TS27 7XX,69937481554,ortho surgery,R0007146
Amaar,Patel,,8235286524,252 Station Rd,Newcastle,TS23 1XX,57511755224,cardiovascular medicine,R0001695
Lucy,Patel,,8653339069,115 church lane,Durham,TS18 5XX,6978 578 2864,paediatrics,R0001095
Lucy,Patel,,3691578775,191 High Street,Middlesbrough,TS24 3XX,60535374794,cardiovascular medicine,R0005729
Aisha,Wilson,,9554439068,68 High Street,Newcastle,TS7 8XX,64913511712,gp,R0005483
Rajesh,Bronw,,7626518789,64 Station Road,Newcastle,TS28 1XX,6810 311 2249,cardiovascular medicine,R0004588
F.,Evans, Jr,,211 Park Avenue,Leeds,TS15 8XX,88979906341,orthopaedics,R0001630
Rajesh,Brown,,7626518789,64 Station Road,Newcastle,TS28 1XX,68103112249,cardiovascular medicine,R0004587
Wei,Smith,,4571059204,139 Church Lane,Durham,TS4 6XX,30953872952,family medicine,R0001881
Omar,Ali,,3224221920,19 Station Road,York,TS4 4XX,96383020430,pediatrics,R0003968
David,Sharma,,7560338701,16 Park Avenue,Leeds,TS15 4XX,31475127695,ortho surgery,R0005023
Amara,Taylor,,4139071122,225 Station Road,Newcastle,TS27 6XX,19803700634,ortho surgery,R0001612
Elena,Smith,,0178419211,51 Station Road,Durham,TS12 4XX,39664586808,ortho surgery,R0000978
F.,Williams, Dr,,292 Church Lane,Newcastle,TS20 3XX,(8064) 7022599,orthopedics,R0003504
John,Smith,,,215 victoria road,Leeds,TS20 8XX,(9678) 6309602,pediatrics,R0006914
John,Patel,,3497952455,38 Victoria Road,Newcastle,TS3 7XX,25984099315,ortho surgery,R0002921
Rajesh,Wilson,,9416627038,272 Park Avenue,Durham,TS19 2XX,92792606406,ortho surgery,R0000848
Rajesh,Evans,,9569177106,244 Station Road,Leeds,TS7 5XX,20026575295,cardiovascular medicine,R0003307
Fatima,Smith,,4885201257,60 Church Lane,Newcastle,TS5 4XX,60997721215,ortho surgery,R0002271
Amara,Khan, Jr,4315801962,220 Station Rd,Middlesbrough,TS25 6XX,(2165) 7291175,cardiology,R0002392
Aisha,Evans,,3145060410,277 Station Road,York,TS27 1XX,57384024615,paediatrics,R0003477
Wei,Roberts, MD,,266 Station Rd,York,TS3 4XX,7438 570 9786,cardiology,R0001830
David,Davies,,1525771237,101 Station Road,York,TS7 3XX,42114108956,pediatrics,R0002699
Elena,Jones, MD,2069644315,102 church lane,Middlesbrough,TS13 3XX,17567986849,cardiovascular medicine,R0000047
Grace,Ali, Jr,2399395905,128 Park Ave,Durham,TS23 8XX,(8554) 6904438,family medicine,R0003758
Omar,Nguyen,,8123150655,46 victoria rd,Durham,TS8 5XX,88604805523,family medicine,R0001350
O.,Jones, MD,4770005907,213 Park Ave,Newcastle,TS17 8XX,4295 364 7705,general practice,R0002706
Elena,Evans,,,182 Victoria Road,York,TS5 1XX,(8146) 5217401,pediatrics,R0000446
James,Jones,,2190142365,279 Victoria Road,York,TS28 2XX,13103522018,orthopedics,R0002248
Grace,Roberts,,8939258965,3 church ln,Newcastle,TS26 2XX,18804506927,orthopedics,R0001743
Chen,Taylor,,,80 park avenue,York,TS23 4XX,(4027) 0278445,general practice,R0000844
D.,Thomas, Jr,,246 Park Ave,York,TS18 7XX,(5895) 4387162,cardiology,R0003484
Aisha,Khan,,8028353809,153 Station Road,York,TS8 7XX,71265536916,gp,R0002732
Chen,Wilson,,6501190530,266 Victoria Road,Middlesbrough,TS25 7XX,71854632256,cardiology,R0000678
Mohammed,Taylor,,5219376462,234 Station Road,Durham,TS23 6XX,68302652791,pediatrics,R0004287
Grace,Sharma,,5540421477,178 Station Road,York,TS6 3XX,43675084826,cardiology,R0004217
Mohammed,Thomas,,3459053089,140 High Street,Durham,TS21 6XX,43001516630,cardiovascular medicine,R0001294
S.,Khan,,3990031810,215 station rd,York,TS5 3XX,5982 202 6530,family medicine,R0004284
Chen,Sharma,,5760896471,269 Station Road,Newcastle,TS11 6XX,47853622056,orthopaedics,R0004075
Sarah,Evans,,3610548731,73 Church Lane,Durham,TS9 5XX,07826721383,pediatrics,R0004245
John,Smith,,0226059093,1 Station Road,York,TS6 6XX,12400000285,pediatrics,R0007011
Rajesh,Smith,,4959729707,280 high st,Newcastle,TS27 2XX,83412124469,paediatrics,R0005357
James,Jones, MD,0822557848,6 park ave,Middlesbrough,TS12 8XX,(0882) 1755873,pediatrics,R0007394
Priya,Jones,,2888123024,209 Victoria Road,Middlesbrough,TS25 7XX,12497939951,general practice,R0001112
Omar,Wilson,,9674658540,127 Victoria Road,York,TS24 6XX,(0642) 2606800,cardiovascular medicine,R0000776
Fatima,Khan, Jr,5102843396,287 victoria road,York,TS22 1XX,67835678319,cardiology,R0007094
Chen,Khan,,7634045579,105 Church Lane,Newcastle,TS25 3XX,25430751891,cardiovascular medicine,R0004031
Wei,Patel,,1808262807,89 Victoria Road,York,TS14 2XX,89467301870,gp,R0002228
G.,Roberts,,8549682269,255 Church Lane,Newcastle,TS13 5XX,(8039) 3924072,paediatrics,R0002153
G.,Sharma,,8219002158,86 High Street,York,TS10 7XX,(3310) 9489558,ortho surgery,R0005094
Amara,Sharma,,3725767440,90 Park Avenue,Durham,TS15 6XX,61260836563,ortho surgery,R0003332
John,Brown,,,259 High St,Durham,TS14 5XX,0316 091 5945,ortho surgery,R0002698
James,Evans,,,71 Victoria Road,Leeds,TS26 6XX,(0563) 3490535,family medicine,R0001366
James,Roberts,,8399718319,285 Church Lane,York,TS27 1XX,97333229512,orthopaedics,R0007384
Amara,Roberts,,7642216755,99 Station Road,Newcastle,TS26 4XX,73128483407,cardiology,R0001851
Grace,Roberts,,,35 Park Ave,Durham,TS5 4XX,(2375) 9507039,family medicine,R0001963
Wei,Thomas,,4466482258,34 Victoria Road,Durham,TS1 6XX,18115534767,pediatrics,R0002579
Fatima,Brown,,9832169888,240 Station Road,Newcastle,TS7 5XX,32478536431,pediatrics,R0005223
C.,Roberts,,8284179801,292 high st,Newcastle,TS16 7XX,15356508951,family medicine,R0004328
Aisha,Khan, MD,2218884321,148 Station Rd,Durham,TS3 8XX,37535428516,general practice,R0007017
Dvaid,Davies,,,142 Park Ave,Middlesbrough,TS10 8XX,0235 290 9501,pediatrics,R0000485
Fatima,Evans,,0519918466,175 High Street,Newcastle,TS19 4XX,69668618871,orthopaedics,R0002239
Lucy,Davies,,1093768144,219 Station Road,Newcastle,TS15 7XX,83432151027,cardiology,R0006812
Fatima,Nguyen,,8204361126,285 High Street,York,TS8 1XX,12815894015,cardiovascular medicine,R0007186
John,Ali,,2053961673,291 Victoria Road,Durham,TS21 3XX,96789692646,paediatrics,R0005751
Chen,Ahmed,,4731715993,26 Park Avenue,Durham,TS14 2XX,36907894128,cardiovascular medicine,R0000030
John,Khan,,7406299663,265 High Street,Middlesbrough,TS14 3XX,92288300583,orthopedics,R0001879
F.,Davies, MD,0822294676,198 Park Ave,York,TS19 2XX,4055 594 8500,cardiovascular medicine,R0005432
John,Jones,,4118231307,236 Station Rd,Newcastle,TS22 7XX,39511986361,paediatrics,R0004559
Aisha,Thomas,,4454591308,172 High St,Durham,TS2 4XX,(8916) 2757830,family medicine,R0002742
O.,Sharma, Dr,5667025783,37 Victoria Road,York,TS21 8XX,(6291) 1003763,cardiovascular medicine,R0006264
Elena,Smith,,6617733816,217 Park Avenue,Leeds,TS8 5XX,30474775608,cardiology,R0005570
Amara,Patel,,9781119786,283 Station Road,Leeds,TS3 2XX,64581798126,pediatrics,R0005123
Wei,Jones,,9374261966,169 High Street,Leeds,TS12 3XX,10542599821,general practice,R0003753
Lucy,Davies,,5588030362,43 High Street,York,TS16 6XX,0276 888 5949,orthopaedics,R0000636
Elena,Thomas,,0692889298,97 Station Road,Durham,TS23 1XX,48095306948,cardiology,R0006111
Grace,Wilson,,7350467404,43 Park Avenue,Middlesbrough,TS17 8XX,81725673183,family medicine,R0005940
Sarah,Patel,,1765069936,61 Station Road,Newcastle,TS27 2XX,42626981180,family medicine,R0001083
Priya,Khan,,0081092895,221 Victoria Road,Newcastle,TS5 2XX,35711329380,orthopedics,R0000861
Fatima,Wilson,,3803721781,281 park avenue,Newcastle,TS9 6XX,4957 119 6646,cardiology,R0003540
Aisha,Taylor,,5897689726,165 Station Road,York,TS13 8XX,59881725429,ortho surgery,R0000903
Chen,Jones,,9033958857,107 Park Avenue,York,TS28 4XX,73331846160,family medicine,R0003467
Mohammed,Williams,,7152191068,290 High St,Durham,TS16 7XX,(1968) 3961973,cardiovascular medicine,R0000109
Elena,Ali,,7121797386,228 Station Road,Newcastle,TS15 6XX,52714386398,pediatrics,R0007220
Omar,Williams,,4434397383,195 Station Road,Durham,TS6 2XX,52831541015,family medicine,R0005918
Lucy,Thomas,,6675875595,249 High Street,Newcastle,TS1 2XX,30215823669,cardiovascular medicine,R0002862
Wei,Thomas,,0126335833,147 High Street,Newcastle,TS25 3XX,(8005) 5151442,orthopedics,R0005488
Lucy,Brown,,6547598852,225 Park Avenue,Leeds,TS6 8XX,22518854403,paediatrics,R0006883
S.,Evans,,5201527512,47 High St,Middlesbrough,TS22 4XX,8235 241 0821,orthopedics,R0002534
Wei,Sharma,,2980999972,57 Park Avenue,Leeds,TS18 1XX,90317605065,general practice,R0005501
Sarah,Brown,,5365434357,208 Church Lane,Middlesbrough,TS25 7XX,80848781575,cardiovascular medicine,R0001831
Sarah,Williams,,1520732186,55 Station Road,Newcastle,TS9 2XX,30474538956,paediatrics,R0004266
A.,Sharma, MD,7734366603,12 Victoria Road,Leeds,TS6 2XX,(0705) 3087899,orthopedics,R0000782
James,Khan, MD,2642839454,111 Station Road,York,TS16 1XX,98455542100,ortho surgery,R0007325
James,Thomas,,5579291647,145 Church Lane,York,TS13 6XX,22423024463,orthopaedics,R0003792
Chen,Smith,,6606100743,198 Park Avenue,Middlesbrough,TS28 1XX,27122057038,paediatrics,R0006918
Lucy,Wilson,,4774983422,47 Station Road,Middlesbrough,TS22 1XX,24376047214,family medicine,R0006986
Elena,Jones,,3625308525,7 Victoria Rd,Middlesbrough,TS25 1XX,8327 114 9353,orthopaedics,R0003244
John,Roberts,,1763191968,34 station road,Middlesbrough,TS20 3XX,5437 566 6372,pediatrics,R0001825
Elena,Brown,,4483650285,206 Church Lane,York,TS21 5XX,35514209382,pediatrics,R0007284
Lucy,Patel,,8653339069,115 Church Lane,Durham,TS18 5XX,69785782864,paediatrics,R0001094
Mohammed,Williams,,6187723481,160 Victoria Road,Leeds,TS26 1XX,70357531310,ortho surgery,R0005257
