cluster,first_name,last_name,name_suffix,npi,address,city,postcode,phone,specialty,record_id,members
2391,David,Sharma,,7560338701,16 Park Avenue,Leeds,TS15 4XX,31475127695,ortho surgery,R0005023,1
2392,Amara,Taylor,,4139071122,225 Station Road,Newcastle,TS27 6XX,19803700634,ortho surgery,R0001612,1
2403,David,Davies,,1525771237,101 Station Road,York,TS7 3XX,42114108956,pediatrics,R0002699,1
2404,Elena,Jones,,2069644315,102 Church Lane,Middlesbrough,TS13 3XX,17567986849,cardiovascular medicine,R0000048,3
2405,Grace,Ali, Jr,2399395905,128 Park Ave,Durham,TS23 8XX,(8554) 6904438,family medicine,R0003758,1
2408,Elena,Evans,,6700632471,182 Victoria Road,York,TS5 1XX,81465217401,paediatrics,R0000445,2
2409,James,Jones,,2190142365,279 Victoria Road,York,TS28 2XX,13103522018,orthopedics,R0002248,2
2417,Mohammed,Thomas,,3459053089,140 High Street,Durham,TS21 6XX,43001516630,cardiovascular medicine,R0001294,1
2419,Chen,Sharma,,5760896471,269 Station Road,Newcastle,TS11 6XX,47853622056,orthopaedics,R0004075,1
2420,Sarah,Evans,,3610548731,73 Church Lane,Durham,TS9 5XX,07826721383,pediatrics,R0004245,1
2421,John,Smith,,0226059093,1 Station Road,York,TS6 6XX,12400000285,pediatrics,R0007011,1
2427,Chen,Khan,,7634045579,105 Church Lane,Newcastle,TS25 3XX,25430751891,cardiovascular medicine,R0004031,1
2428,Wei,Patel,,1808262807,89 Victoria Road,York,TS14 2XX,89467301870,gp,R0002227,2
2429,G.,Roberts,,8549682269,255 Church Lane,Newcastle,TS13 5XX,(8039) 3924072,paediatrics,R0002153,1
2430,Grace,Sharma,,8219002158,86 High Street,York,TS10 7XX,33109489558,ortho surgery,R0005093,2
2431,Amara,Sharma,,3725767440,90 Park Avenue,Durham,TS15 6XX,61260836563,ortho surgery,R0003332,1
2432,John,Brown,,0097392727,259 High Street,Durham,TS14 5XX,03160915945,ortho surgery,R0002697,2
2433,James,Evans,,,71 Victoria Road,Leeds,TS26 6XX,(0563) 3490535,family medicine,R0001366,1
2435,Amara,Roberts,,7642216755,99 Station Road,Newcastle,TS26 4XX,73128483407,cardiology,R0001851,1
2437,Wei,Thomas,,4466482258,34 Victoria Road,Durham,TS1 6XX,18115534767,pediatrics,R0002579,1
2438,Fatima,Brown,,9832169888,240 Station Road,Newcastle,TS7 5XX,32478536431,pediatrics,R0005223,1
2443,Lucy,Davies,,1093768144,219 Station Road,Newcastle,TS15 7XX,83432151027,cardiology,R0006812,1
2444,F.,Nguyen, Jr,8204368126,285 High Street,York,TS8 1XX,1281 589 4015,cardiology,R0007187,2
2446,Chen,Ahmed,,4731715993,26 Park Avenue,Durham,TS14 2XX,36907894128,cardiovascular medicine,R0000030,1
2447,John,Khan,,7406299663,265 High Street,Middlesbrough,TS14 3XX,92288300583,orthopedics,R0001879,1
2450,Aisha,Thomas,,4454591308,172 High Street,Durham,TS2 4XX,89162757830,general practice,R0002741,2
2452,Elena,Smith, Dr,6617733816,217 Park Avenue,Leeds,TS8 5XX,30474775608,cardiovascular medicine,R0005571,2
2454,Wei,Jones,,9374261966,169 High Street,Leeds,TS12 3XX,10542599821,general practice,R0003753,1
2456,Elena,Thomas,,0692889298,97 Station Road,Durham,TS23 1XX,48095306948,cardiology,R0006111,1
2458,Sarah,Patel,,1765069936,61 Station Road,Newcastle,TS27 2XX,42626981180,family medicine,R0001083,1
2459,Priya,Khan,,0081092895,221 Victoria Road,Newcastle,TS5 2XX,35711329380,orthopedics,R0000861,1
2460,Fatima,Wilson,,3803721781,13 Church Lane,Newcastle,TS5 2XX,24843823215,cardiovascular medicine,R0003538,2
2461,Aisha,Taylor,,5897689726,165 Station Road,York,TS13 8XX,59881725429,ortho surgery,R0000903,1
2462,Chen,Jones,,9033958857,107 Park Avenue,York,TS28 4XX,73331846160,family medicine,R0003467,1
2463,Mohammed,Williams,,7152191068,290 High Street,Durham,TS16 7XX,19683961973,cardiovascular medicine,R0000108,2
2469,Sarah,Evans,,5201527512,47 High Street,Middlesbrough,TS22 4XX,82352410821,orthopedics,R0002533,2
2471,Sarah,Brown,,5365434357,208 Church Lane,Middlesbrough,TS25 7XX,80848781575,cardiovascular medicine,R0001831,1
2475,James,Thomas,,5579291647,145 Church Lane,York,TS13 6XX,22423024463,orthopaedics,R0003792,1
2476,Chen,Smith,,6606100743,198 Park Avenue,Middlesbrough,TS28 1XX,27122057038,paediatrics,R0006918,2
2481,Lucy,Patel,,8653339069,115 church lane,Durham,TS18 5XX,6978 578 2864,paediatrics,R0001095,2
2483,John,Taylor,,6593365128,89 High Street,Middlesbrough,TS21 8XX,87273323686,gp,R0005129,2
2484,Elena,Thomas,,3625638628,198 Church Lane,Durham,TS11 1XX,55776505990,cardiovascular medicine,R0002968,1
2486,John,Patel,,4693504518,217 High Street,Durham,TS20 7XX,09099157811,paediatrics,R0006729,2
2488,Priya,Ahmed,,7243195336,186 High Street,York,TS7 8XX,77104377313,orthopaedics,R0001654,1
2489,Fatima,Jones,,4570927298,65 High Street,Leeds,TS13 6XX,98379127388,pediatrics,R0006140,3
2490,John,Roberts, Jr,9169810069,37 Park Avenue,Newcastle,TS6 4XX,(0691) 9978083,family medicine,R0006877,2
2491,Priya,Ali,,4249882870,241 Church Lane,Newcastle,TS16 5XX,30872257068,family medicine,R0002323,1
2492,Grace,Nugyen, MD,6920966236,275 Victoria Rd,Middlesbrough,TS12 7XX,01791717841,cardiovascular medicine,R0002413,1
2495,Elena,Smith,,9602724180,46 High Street,Leeds,TS11 4XX,66013379262,cardiovascular medicine,R0004247,1
2496,Chen,Ali,,3614048034,140 Park Avenue,Durham,TS29 5XX,27645400361,family medicine,R0007357,2
2497,E.,Roberts, Jr,3818279941,163 station road,Durham,TS3 7XX,65766530579,orthopedics,R0004603,1
2499,Elena,Thomas,,4589634834,277 Park Avenue,Newcastle,TS13 8XX,84211102923,orthopaedics,R0003017,1
2500,Rajesh,Evans,,2187644018,30 Station Road,Durham,TS21 3XX,26048770122,pediatrics,R0000177,2
2505,Elena,Davies,,9872558001,283 Victoria Road,York,TS21 1XX,06740462372,general practice,R0002202,1
2509,Mohammed,Ptael,,1489627845,279 Church Lane,Newcastle,TS18 1XX,8541 601 6272,cardiovascular medicine,R0002685,2
2510,R.,Williams,,1289775904,75 High Street,Durham,TS13 8XX,76395479817,pediatrics,R0007464,3
2512,Chen,Roberts,,4703168671,7 Victoria Road,Middlesbrough,TS16 6XX,89554566541,pediatrics,R0000828,2
2513,Sarah,Jones,,8543219783,188 High Street,Middlesbrough,TS29 8XX,91425035280,cardiovascular medicine,R0003954,2
2515,R.,Ali, MD,6427504140,55 Station Rd,Newcastle,TS5 1XX,29967924059,cardiovascular medicine,R0002487,2
2517,Priya,Jones,,5497247457,223 Station Road,Middlesbrough,TS12 2XX,58775897129,orthopedics,R0002651,1
2519,Priya,Davies,,3920655249,249 Park Avenue,Newcastle,TS10 7XX,3981 967 5291,pediatrics,R0000926,2
2520,Priya,Sharma,,2804785232,121 Park Avenue,Leeds,TS19 6XX,93946684734,pediatrics,R0000295,1
2522,J.,Smith, Dr,2722703506,89 park avenue,Leeds,TS28 7XX,(9430) 6463163,cardiovascular medicine,R0002826,2
2523,Lucy,Sharma,,9088394036,200 Park Ave,Leeds,TS24 1XX,(5702) 8927676,general practice,R0006057,1
2524,Grace,Roberts,,7273794814,192 Victoria Road,Durham,TS10 5XX,18154640686,general practice,R0002619,1
2526,Elena,Evans,,4419306796,278 High Street,Middlesbrough,TS3 3XX,64226931158,family medicine,R0005967,1
2530,Priya,Taylor,,0512121549,26 Park Avenue,York,TS14 1XX,55336637349,ortho surgery,R0005458,1
2531,Grace,Sharma,,0805080677,290 Church Lane,York,TS15 7XX,08790224876,orthopaedics,R0003101,1
2532,A.,Evans, MD,4740888699,217 Park Ave,Leeds,TS14 5XX,6590 106 5484,ortho surgery,R0005808,1
2533,Chen,Robetrs, MD,,78 Park Ave,York,TS29 7XX,24412037956,orthopedics,R0007323,1
2535,Priya,Jones,,6863841753,123 Park Avenue,Durham,TS7 1XX,50642533269,paediatrics,R0000779,1
2536,David,Taylor,,7087947021,283 Park Avenue,Newcastle,TS23 6XX,79672661749,general practice,R0007332,1
2539,Rajesh,Jones,,2278943035,166 Victoria Road,Middlesbrough,TS12 7XX,86159713773,paediatrics,R0006761,1
2540,David,Taylor,,4127995663,13 Station Road,Middlesbrough,TS2 3XX,35981559437,general practice,R0003611,2
2541,James,Khan,,9827593937,98 Station Road,Durham,TS10 7XX,62974197686,general practice,R0000653,1
2542,Rajesh,Taylor,,0224453738,46 Victoria Road,Durham,TS3 8XX,85376768973,paediatrics,R0002477,2
2544,Elena,Patel, Dr,,165 High St,York,TS21 2XX,9033 727 3081,general practice,R0004152,1
2546,David,Taylor,,1084012323,33 Station Road,Middlesbrough,TS29 5XX,15465813553,paediatrics,R0006048,2
2547,Elena,Wilson,,4519345444,236 Victoria Road,Leeds,TS13 2XX,60534141858,orthopedics,R0007317,1
2548,David,Jones,,0119235491,111 Victoria Road,Leeds,TS21 8XX,15477949983,ortho surgery,R0006352,2
2551,Aisha,Ahmed,,9774125101,20 Park Avenue,Newcastle,TS24 4XX,50533646809,pediatrics,R0005460,2
2552,Fatima,Ali,,5629435685,61 Station Road,Leeds,TS7 3XX,17395196170,orthopaedics,R0006563,2
2554,Aisha,Davies,,,140 Victoria Rd,Middlesbrough,TS28 7XX,(1617) 2978511,cardiology,R0005470,1
2559,Wei,Williams,,3286130000,141 Victoria Road,Leeds,TS24 6XX,49960104447,pediatrics,R0006819,1
2560,Fatima,Brown,,4871236542,122 High Street,Middlesbrough,TS10 7XX,64995548871,paediatrics,R0006151,1
2561,Amara,Wilson,,8116044351,147 Station Road,Middlesbrough,TS28 7XX,20298691570,orthopaedics,R0001745,1
2562,Sarah,Thomas,,4807648233,232 Church Lane,Leeds,TS20 1XX,01406178855,orthopaedics,R0003909,1
2564,Elena,Roberts,,0518468502,228 Station Road,Newcastle,TS27 4XX,82632243231,gp,R0000286,2
2566,Amara,Smith,,8383798658,186 Victoria Road,York,TS25 1XX,69287186423,cardiology,R0004694,2
2568,Elena,Thomas,,4589634834,97 Victoria Rd,Middlesbrough,TS29 1XX,6150 791 4117,orthopaedics,R0003018,1
2570,Mohammed,Nguyen,,8151928219,1 High Street,Durham,TS19 3XX,77672241110,cardiology,R0005338,1
2571,James,Khan,,5150853658,271 Park Avenue,Newcastle,TS26 1XX,79186673874,cardiovascular medicine,R0003206,1
2578,John,Sharma,,5459663191,112 Park Avenue,Middlesbrough,TS21 8XX,01441628236,orthopedics,R0007212,1
2581,Omar,Nguyen,,0484277990,101 Victoria Road,Middlesbrough,TS25 7XX,24788309825,cardiovascular medicine,R0004338,2
2586,James,Brown,,9275191566,2 Victoria Road,Durham,TS20 2XX,33310478948,pediatrics,R0001564,1
2587,Grace,Wilson,,7921906242,239 Church Lane,Middlesbrough,TS15 5XX,21260163048,cardiology,R0006358,2
2590,Omar,Roberts,,3817136341,97 Park Avenue,York,TS2 2XX,73997974164,cardiovascular medicine,R0005812,2
2591,Grace,Ahmed,,9092803560,190 Station Road,Newcastle,TS6 8XX,79929428466,pediatrics,R0002184,2
2594,Priya,Evans,,3089313884,155 Church Lane,Durham,TS11 5XX,04798322280,cardiology,R0004714,1
2596,Rajesh,Khan,,9239045265,199 Station Road,Leeds,TS9 7XX,57788636934,ortho surgery,R0002254,1
2598,G.,Nguyen,,2519441622,261 Station Road,Middlesbrough,TS12 3XX,15188654986,general practice,R0007455,3
2600,Lucy,Thomas,,4370667939,256 Park Ave,York,TS3 8XX,(0384) 9748668,ortho surgery,R0006372,1
2602,Wei,Thomas,,0126335833,147 High Street,Newcastle,TS25 3XX,(8005) 5151442,orthopedics,R0005488,2
2605,Aisha,Ahmed,,5910432186,146 Park Avenue,Middlesbrough,TS10 5XX,56647209021,general practice,R0000507,1
2606,Chen,Taylor,,6641550123,14 Church Lane,Durham,TS4 7XX,80184449192,ortho surgery,R0004043,1
2607,Aisha,Wilson,,8465218575,41 High Street,York,TS1 2XX,53746609406,paediatrics,R0005893,3
2611,Rajesh,Williams,,7180349795,86 Victoria Road,York,TS1 2XX,36226089891,cardiology,R0003872,1
2612,Aisha,Nguyen,,8269226178,107 Church Lane,Newcastle,TS18 4XX,86184387398,general practice,R0004423,2
2614,A.,Smith, Dr,2318695194,91 Park Ave,Leeds,TS15 4XX,(2570) 1859668,family medicine,R0000351,2
2615,M.,Nguyen, Dr,5335381349,110 Station Road,Newcastle,TS13 5XX,(9131) 0722444,gp,R0004434,1
2620,Elena,Smith, Jr,0583937262,217 Park Avenue,York,TS2 2XX,(3425) 9736922,cardiovascular medicine,R0001115,2
2622,Rajesh,Patel,,6564764021,31 High Street,Leeds,TS6 1XX,35120014676,cardiovascular medicine,R0000297,2
2623,Chen,Ali,,1034266630,282 Station Road,Middlesbrough,TS29 7XX,97146088922,cardiovascular medicine,R0003774,1
2625,John,Wilson, MD,5798383217,157 Church Ln,Leeds,TS12 2XX,7711 743 5306,orthopedics,R0002984,1
2627,Fatima,Ahmed,,0626009112,148 Church Lane,Leeds,TS6 5XX,16040250532,family medicine,R0006122,2
2628,Rajesh,Shrama,,6237279731,261 high st,York,TS9 7XX,77653710846,pediatrics,R0003254,1
2630,Priya,Taylor,,3182288027,202 Park Avenue,Newcastle,TS17 1XX,81166015264,cardiovascular medicine,R0000228,2
2631,Elena,Khan,,1904891135,40 Victoria Road,Leeds,TS5 3XX,80311903960,family medicine,R0000075,2
2634,Grace,Jones,,2776793686,161 High Street,Leeds,TS18 2XX,79566479324,gp,R0006387,1
2635,Omar,Patel,,1909928013,275 Station Road,York,TS8 3XX,30684298427,paediatrics,R0004818,1
2638,Lcuy,Sharma, MD,8673376586,3 Station Road,Newcastle,TS21 4XX,(8084) 2860246,cardiology,R0003033,2
2639,Grace,Thomas,,5558849231,184 Park Ave,York,TS18 7XX,2260 628 2468,orthopedics,R0006126,2
2640,Omar,Davies,,2339601845,270 Victoria Road,York,TS13 7XX,39081427475,pediatrics,R0005006,1
2641,O.,Wilson, Jr,3382653407,292 High Street,Middlesbrough,TS8 5XX,(2893) 9013957,pediatrics,R0001617,4
2644,Elena,Ahmed,,2000823506,199 Church Lane,Durham,TS4 1XX,73054995172,gp,R0001090,4
2645,John,Sharma,,4798094825,84 Victoria Road,Newcastle,TS19 5XX,06409470289,cardiology,R0002755,1
2648,Wei,Ahmed,,4814261793,237 Station Road,Newcastle,TS8 5XX,15807816520,orthopedics,R0007372,2
2649,Elena,Ali,,7121797386,228 Station Road,Newcastle,TS15 6XX,52714386398,pediatrics,R0007220,2
2651,Lucy,Davies, Jr,8243713702,195 Park Ave,Leeds,TS18 4XX,43877741048,cardiology,R0002388,2
2657,Fatima,Ahmed,,2045730847,60 High Street,Middlesbrough,TS1 7XX,27969978621,family medicine,R0001230,1
2658,David,Smith,,8077385770,136 Park Avenue,York,TS5 8XX,39596806789,cardiovascular medicine,R0006981,2
2660,James,Williams,,6543740136,297 High Street,Newcastle,TS28 1XX,4315 758 6788,orthopedics,R0004707,4
2670,Amara,Khan,,5784452171,297 Park Ave,York,TS14 4XX,97191844541,orthopaedics,R0003025,2
2673,Elena,Ahmed,,7715329787,165 Park Avenue,Middlesbrough,TS29 5XX,30013027357,orthopaedics,R0007368,1
2674,Amara,Thomas,,8434432482,119 Church Lane,Leeds,TS14 1XX,47665649626,general practice,R0004553,2
2675,Elena,Evans,,3376361358,279 Station Road,York,TS17 3XX,56229743587,family medicine,R0006187,1
2677,Aisha,Evans,,3145060410,277 Station Road,York,TS27 1XX,57384024615,paediatrics,R0003477,2
2679,Omar,Brown,,2240233023,19 Victoria Road,Newcastle,TS27 2XX,70109311010,family medicine,R0005500,1
2680,Chen,Ali,,2325875474,231 Victoria Road,York,TS20 6XX,74349179065,orthopaedics,R0002347,1
2682,Dvaid,Patel, MD,6221415971,298 High St,Newcastle,TS1 1XX,7317 319 5492,cardiology,R0002887,1
2683,W.,Sharma,,2980999972,257 Station Rd,Leeds,TS9 8XX,(8352) 1240777,general practice,R0005502,3
2688,Sarah,Wilson, Dr,4393815106,37 High St,Leeds,TS9 2XX,9325 409 6898,cardiovascular medicine,R0002575,1
2692,Rajesh,Nguyen,,5233629725,113 Station Road,York,TS15 6XX,28728735086,cardiology,R0006410,1
2696,Mohammed,Patel, Jr,5670035014,269 Station Rd,Durham,TS21 8XX,95244338307,orthopedics,R0000857,1
2697,Mohammed,Khan,,3984315710,268 Park Avenue,Durham,TS13 6XX,56187814254,cardiology,R0005360,2
2698,J.,Ahmed,,0340559518,200 High Street,Durham,TS26 4XX,39748839608,cardiovascular medicine,R0007497,3
2701,Elena,Ahmed,,6773904604,255 Church Lane,Durham,TS4 3XX,26357719100,orthopedics,R0000219,1
2702,F.,Jones,,6162519361,190 High Street,Middlesbrough,TS14 1XX,36785299977,cardiovascular medicine,R0001288,1
2704,Fatima,Williams,,9032922522,166 Station Road,York,TS22 4XX,82870696248,cardiology,R0002617,2
2705,Chen,Ali,,9528896154,251 Victoria Road,Leeds,TS10 1XX,87044491312,gp,R0000043,1
2706,Elena,Ali,,8416330220,42 Church Lane,Newcastle,TS4 1XX,15831063328,orthopaedics,R0001234,1
2708,G.,Ahmed,,7196689847,109 victoria road,Middlesbrough,TS1 6XX,9622 315 7508,cardiology,R0003841,1
2709,Aisha,Thomas,,0444811322,262 Victoria Road,Middlesbrough,TS2 7XX,66609113143,gp,R0007262,1
2711,David,Taylor,,5682887732,211 Station Road,Leeds,TS13 2XX,32950454357,cardiovascular medicine,R0004560,1
2713,James,Smith,,8861979691,199 High Street,Newcastle,TS17 5XX,79122245828,orthopaedics,R0006073,1
2718,Lucy,Smith,,3387082311,295 Church Lane,Middlesbrough,TS3 7XX,36907173123,gp,R0001505,1
2721,Grace,Thomas,,9794981386,276 High Street,York,TS11 1XX,12382184931,cardiovascular medicine,R0004523,1
2723,Fatima,Thomas,,2137651016,291 Victoria Road,Newcastle,TS23 4XX,(7032) 9597710,general practice,R0004347,3
2724,Aisha,Patel,,3893458753,47 Station Road,Durham,TS25 1XX,74103212872,gp,R0000897,1
2728,James,Wilson,,2345104357,104 Park Avenue,Middlesbrough,TS29 6XX,07858899106,paediatrics,R0001530,1
2729,Amara,Roberts,,6517329339,255 Station Road,Durham,TS16 1XX,54732259418,orthopedics,R0003027,1
2730,Omar,Sharma,,0050029284,63 park avenue,Leeds,TS16 3XX,78714110866,general practice,R0007362,2
2737,Chen,Taylor,,9827455720,33 Park Avenue,Newcastle,TS17 1XX,15863614961,pediatrics,R0001874,1
2738,James,Nguyen,,7104478025,152 Station Road,Newcastle,TS20 3XX,64474645453,orthopedics,R0002370,1
2739,Mohammed,Sharma,,2018740398,48 Park Avenue,Leeds,TS12 1XX,81625830651,cardiology,R0001769,1
2741,Fatima,Taylor,,6207138046,135 Victoria Road,Leeds,TS10 2XX,92687553577,cardiovascular medicine,R0005168,2
2743,Mohammed,Williams,,1705685578,11 Station Road,Durham,TS14 1XX,69109527332,family medicine,R0000531,1
2744,Mohammed,Patel,,3048599875,185 High Street,Leeds,TS27 1XX,73914848347,cardiology,R0005368,2
2746,Wei,Smith,,4004319228,261 Park Avenue,Leeds,TS8 8XX,06001526906,cardiovascular medicine,R0003532,1
2747,Fatima,Patel,,8692931807,111 Station Road,Durham,TS9 1XX,83609649432,paediatrics,R0004046,2
2749,Fatima,Sharma,,4384067394,286 Station Road,Durham,TS4 8XX,63055722489,family medicine,R0002163,1
2753,Fatima,Khan, Dr,8754554803,181 Station Rd,Middlesbrough,TS3 8XX,7324 720 4551,gp,R0002233,2
2754,Chen,Khan,,4845705075,202 Church Lane,York,TS21 7XX,48185166296,pediatrics,R0007075,2
2758,Amara,Wilson,,3945596080,248 Church Lane,Leeds,TS14 7XX,10924976035,cardiology,R0003340,2
2760,O.,Jones, Jr,4770005907,213 Park Avenue,Newcastle,TS17 8XX,42953647705,family medicine,R0002707,3
2761,James,Jones,,7141564725,118 Station Road,York,TS2 3XX,77222296345,family medicine,R0001255,1
2762,Rajesh,Patel,,7199533440,70 High Street,Durham,TS2 4XX,80944774090,gp,R0002103,2
2765,Aisha,Patel, Jr,3893458753,94 Victoria Road,Durham,TS17 1XX,98571594077,general practice,R0000898,1
2770,Elena,Roberts,,9906308414,6 Park Avenue,York,TS20 4XX,26147122709,cardiovascular medicine,R0006793,1
2771,Fatima,Jones,,0855020975,186 park ave,Middlesbrough,TS29 5XX,5904 042 4720,cardiology,R0001223,2
2774,Wei,Khan,,0777311890,45 Park Avenue,Newcastle,TS24 2XX,68963610050,orthopedics,R0004053,2
2775,Rajesh,Sharma,,4901063022,172 High St,Durham,TS1 8XX,(9922) 9658141,orthopedics,R0003132,2
2778,Lucy,Khan,,7101780932,298 Station Road,Middlesbrough,TS14 6XX,67951266173,orthopedics,R0006703,1
2779,Mohammed,Ali,,1570993431,256 Victoria Rd,Newcastle,TS17 4XX,64751945684,paediatrics,R0003616,2
2781,David,Thomas,,1046425924,118 Station Road,Leeds,TS20 3XX,60613836399,paediatrics,R0001096,2
2782,Grace,Patel, Jr,8834357690,269 Victoria Rd,Newcastle,TS12 2XX,29000170935,family medicine,R0002716,2
2784,G.,Khan,,1632484105,146 church ln,Leeds,TS13 6XX,(2053) 7999906,cardiology,R0006781,2
2786,Elena,Khan,,5574726956,184 Station Road,Durham,TS25 7XX,93838092255,orthopedics,R0002846,2
2787,James,Ahmed,,7265387172,134 Station Road,York,TS6 1XX,67431715050,general practice,R0006331,3
2788,David,Smith,,3709777182,293 High Street,Middlesbrough,TS5 2XX,80609550841,gp,R0002588,1
2789,Aisha,Khan,,2001660411,261 High Street,York,TS3 7XX,98879826380,orthopaedics,R0001786,3
2798,A.,Davies, MD,4907806063,17 Victoria Road,Leeds,TS11 1XX,70639161088,paediatrics,R0003405,2
2799,F.,Sharma, Jr,6966230507,148 high st,Newcastle,TS13 6XX,04570660168,general practice,R0003047,1
2800,Rajesh,Sharma,,2502166413,284 Victoria Road,Leeds,TS5 1XX,81596420191,cardiology,R0000303,2
2803,Grace,Jones,,1047583242,286 Victoria Road,Middlesbrough,TS14 5XX,04421004092,cardiovascular medicine,R0000070,1
2808,James,Brown,,5296444167,57 Church Lane,York,TS27 5XX,20866214725,ortho surgery,R0000831,1
2809,John,Brown,,1546796526,84 Church Lane,Newcastle,TS20 3XX,94676578156,gp,R0003494,1
2810,Amara,Davies,,1970715790,244 Station Road,Durham,TS8 6XX,11562880354,general practice,R0001456,1
2811,Priya,Khan,,7438814914,255 High Street,Middlesbrough,TS26 6XX,13393190936,cardiovascular medicine,R0003914,1
2812,James,Jones,,0308611211,7 Station Road,Durham,TS16 2XX,11854544488,cardiovascular medicine,R0007369,1
2814,Priya,Sharma,,1110803698,228 High Street,Newcastle,TS19 2XX,49318999841,pediatrics,R0000093,2
2815,Chen,Thomas,,7317785801,86 Park Avenue,Leeds,TS1 3XX,(5126) 6074629,family medicine,R0003045,2
2816,Amara,Sharma,,3718223701,192 Station Road,Middlesbrough,TS12 4XX,63594828519,paediatrics,R0002836,1
2819,Wei,Thomas,,7023550544,238 High Street,Middlesbrough,TS27 2XX,66513508322,cardiovascular medicine,R0006820,1
2820,Fatima,Smith,,8673077180,157 Park Avenue,Middlesbrough,TS22 4XX,37867085146,paediatrics,R0002995,1
2821,Wei,Brown,,4399859276,64 Park Avenue,Middlesbrough,TS5 8XX,23683861599,gp,R0003837,2
2825,Sarah,Evans,,8522671327,168 Station Road,Durham,TS28 3XX,23633815543,cardiovascular medicine,R0007193,3
2826,Priya,Nguyen,,2084335501,201 Victoria Road,York,TS29 6XX,73867253993,orthopedics,R0002377,1
